unit,conn_index,src_local,src_name,dst_local,dst_name,weight,meaningful
26,14,10,THRESH,10,THRESH,-2.565507980590228,1
26,15,2,LOCAL_RESOURCE,13,JUNK-I7,-2.107852412488174,0
26,16,9,DELAY,19,MOVE_E,-0.11450544755394146,1
26,17,1,RAND,14,ACTION_Y,-2.273873104037599,1
26,18,11,JUNK-I5,12,JUNK-I6,-1.7310098574785608,0
26,19,2,LOCAL_RESOURCE,20,MOVE_W,3.619373149815363,1
26,20,2,LOCAL_RESOURCE,12,JUNK-I6,-1.261757255775628,0
26,21,7,MUL,17,MOVE_N,0.3408307138279366,1
26,22,9,DELAY,15,HARVEST,2.552201910458693,1
26,23,13,JUNK-I7,8,CLAMP,-2.49885555589465,0
26,24,13,JUNK-I7,6,ADD,-0.38441114535966064,0
26,25,7,MUL,13,JUNK-I7,-2.0348521378215887,0
26,26,4,JUNK-S4,18,MOVE_S,0.6495559556871242,0
26,27,11,JUNK-I5,19,MOVE_E,3.166966765343181,0
26,28,13,JUNK-I7,13,JUNK-I7,-1.793755912961211,0
26,29,5,JUNK-S5,8,CLAMP,-3.263527329325236,0
26,30,13,JUNK-I7,17,MOVE_N,1.317178868984039,0
26,31,3,SELF_ENERGY,17,MOVE_N,3.9064912869655446,1
27,0,0,CONST,6,ADD,-3.8215277565843686,1
27,1,8,CLAMP,18,MOVE_S,3.043794061098056,1
27,2,13,JUNK-I7,16,REPRODUCE,-0.35035248878444775,0
27,3,8,CLAMP,20,MOVE_W,-1.1256447035126804,1
27,4,9,DELAY,9,DELAY,1.4807580797753839,1
27,5,2,LOCAL_RESOURCE,10,THRESH,0.6295358134708701,1
27,6,0,CONST,12,JUNK-I6,0.5129551072725608,0
27,7,2,LOCAL_RESOURCE,18,MOVE_S,2.1240882595294046,1
27,8,10,THRESH,15,HARVEST,2.5605029450361645,1
27,9,1,RAND,17,MOVE_N,-1.7566454054383984,1
27,10,11,JUNK-I5,6,ADD,-2.4709006012146366,0
27,11,1,RAND,19,MOVE_E,0.804834131900998,1
27,12,7,MUL,18,MOVE_S,-1.685964537491989,1
27,13,7,MUL,21,JUNK-A7,-0.3708609271523179,0
27,14,9,DELAY,21,JUNK-A7,-1.7150181585131383,0
27,15,2,LOCAL_RESOURCE,9,DELAY,2.9211096530045473,1
27,16,6,ADD,8,CLAMP,2.0275276955473496,1
27,17,3,SELF_ENERGY,6,ADD,-3.802728354747154,1
27,18,10,THRESH,7,MUL,-0.7679677724539934,1
27,19,1,RAND,21,JUNK-A7,3.7722098452711568,0
27,20,7,MUL,8,CLAMP,1.0620441297647023,1
27,21,12,JUNK-I6,8,CLAMP,0.804345835749382,0
27,22,1,RAND,21,JUNK-A7,-2.1701101718192084,0
27,23,12,JUNK-I6,9,DELAY,3.825312051759392,0
27,24,7,MUL,19,MOVE_E,2.706137272255623,1
27,25,1,RAND,7,MUL,-3.256569109164708,1
27,26,4,JUNK-S4,18,MOVE_S,2.4981231116672262,0
27,27,13,JUNK-I7,12,JUNK-I6,3.773918881801813,0
27,28,5,JUNK-S5,10,THRESH,-0.13916440321054718,0
27,29,5,JUNK-S5,17,MOVE_N,2.1262855922116763,0
27,30,1,RAND,12,JUNK-I6,-2.7542344431897945,0
27,31,5,JUNK-S5,11,JUNK-I5,1.6902371288186284,0
28,0,6,ADD,14,ACTION_Y,2.4523453474532304,1
28,1,4,JUNK-S4,18,MOVE_S,-2.239448225348674,0
28,2,2,LOCAL_RESOURCE,21,JUNK-A7,-1.8756675923947874,0
28,3,6,ADD,10,THRESH,0.6899624622333446,1
28,4,0,CONST,9,DELAY,0.5362712485122226,1
28,5,3,SELF_ENERGY,16,REPRODUCE,2.445142979216895,1
28,6,11,JUNK-I5,8,CLAMP,-3.9655751213110753,0
28,7,6,ADD,12,JUNK-I6,2.7895138401440476,0
28,8,12,JUNK-I6,18,MOVE_S,-1.489669484542375,0
28,9,1,RAND,11,JUNK-I5,0.09765923032319102,0
28,10,12,JUNK-I6,16,REPRODUCE,1.1903439436017944,0
28,11,2,LOCAL_RESOURCE,8,CLAMP,1.7904599139378032,1
28,12,12,JUNK-I6,18,MOVE_S,-2.032532731101413,0
28,13,3,SELF_ENERGY,10,THRESH,-2.6009094515823845,1
28,14,7,MUL,16,REPRODUCE,-1.8397778252510146,1
28,15,9,DELAY,18,MOVE_S,1.1035493026520584,1
28,16,9,DELAY,18,MOVE_S,-1.5352031006805626,1
28,17,13,JUNK-I7,16,REPRODUCE,0.6136661885433515,0
28,18,7,MUL,13,JUNK-I7,-3.293679616687521,0
28,19,10,THRESH,14,ACTION_Y,3.3541062654499956,1
28,20,13,JUNK-I7,20,MOVE_W,3.857295449690237,0
28,21,0,CONST,17,MOVE_N,-0.9037141026032288,1
28,22,9,DELAY,21,JUNK-A7,0.7750480666524246,0
28,23,12,JUNK-I6,14,ACTION_Y,0.5569017609179968,0
28,24,3,SELF_ENERGY,13,JUNK-I7,1.304849391155736,0
28,25,10,THRESH,9,DELAY,2.075869014557329,1
28,26,9,DELAY,11,JUNK-I5,0.32874538407544174,0
28,27,4,JUNK-S4,20,MOVE_W,0.3978392895290994,0
28,28,9,DELAY,12,JUNK-I6,-1.4048280281991028,0
28,29,6,ADD,10,THRESH,-2.30573442793054,1
28,30,10,THRESH,11,JUNK-I5,2.4826197088534196,0
28,31,6,ADD,15,HARVEST,-0.8818628498184149,1
29,0,8,CLAMP,19,MOVE_E,0.16248054445020904,1
29,1,0,CONST,17,MOVE_N,-3.5226905117954037,1
29,2,4,JUNK-S4,15,HARVEST,3.263161107211524,0
29,3,9,DELAY,13,JUNK-I7,0.4964751121555223,0
29,4,13,JUNK-I7,10,THRESH,-1.7632374034852139,0
29,5,10,THRESH,17,MOVE_N,0.9370403149510178,1
29,6,7,MUL,7,MUL,-0.8335215308084353,1
29,7,2,LOCAL_RESOURCE,19,MOVE_E,2.6359447004608296,1
29,8,10,THRESH,16,REPRODUCE,-1.8539384136478774,1
29,9,7,MUL,16,REPRODUCE,-1.9401226844080934,1
29,10,3,SELF_ENERGY,15,HARVEST,-1.9653920102542193,1
29,11,7,MUL,16,REPRODUCE,2.998992889187292,1
29,12,2,LOCAL_RESOURCE,9,DELAY,3.660634174626911,1
29,13,1,RAND,13,JUNK-I7,3.6802880947294536,0
29,14,1,RAND,11,JUNK-I5,1.935605945005646,0
29,15,1,RAND,9,DELAY,0.7701651051362651,1
29,16,4,JUNK-S4,17,MOVE_N,-0.706198309274575,0
29,17,0,CONST,7,MUL,-0.6314889980773339,1
29,18,4,JUNK-S4,10,THRESH,-0.5201574755088961,0
29,19,8,CLAMP,20,MOVE_W,-2.205877864925077,1
29,20,7,MUL,12,JUNK-I6,-0.5534836878566851,0
29,21,9,DELAY,15,HARVEST,-3.91552476577044,1
29,22,4,JUNK-S4,11,JUNK-I5,3.492294076357311,0
29,23,5,JUNK-S5,21,JUNK-A7,-0.945585497604297,0
29,24,2,LOCAL_RESOURCE,6,ADD,-0.7339091158787805,1
29,25,3,SELF_ENERGY,19,MOVE_E,1.82647175511948,1
29,26,10,THRESH,6,ADD,-1.1152684102908414,1
29,27,9,DELAY,21,JUNK-A7,0.39918210394604325,0
29,28,7,MUL,19,MOVE_E,-2.675252540665914,1
29,29,10,THRESH,9,DELAY,2.5618457594531083,1
29,30,3,SELF_ENERGY,8,CLAMP,1.0406811731315042,1
29,31,4,JUNK-S4,10,THRESH,3.2520523697622608,0
30,0,6,ADD,19,MOVE_E,3.4949797051911986,1
30,1,9,DELAY,20,MOVE_W,-3.8410596026490067,1
30,2,11,JUNK-I5,13,JUNK-I7,-2.0022583697012237,0
30,3,5,JUNK-S5,11,JUNK-I5,-2.8092898342844936,0
30,4,6,ADD,11,JUNK-I5,-2.610431226538896,0
30,5,2,LOCAL_RESOURCE,14,ACTION_Y,-1.0475173192541276,1
30,6,4,JUNK-S4,17,MOVE_N,-1.5179906613361003,0
30,7,12,JUNK-I6,13,JUNK-I7,2.2228461561937314,0
30,8,13,JUNK-I7,21,JUNK-A7,-0.6034119693594164,0
30,9,9,DELAY,11,JUNK-I5,1.9544053468428602,0
30,10,4,JUNK-S4,20,MOVE_W,-2.281441694387646,0
30,11,4,JUNK-S4,9,DELAY,0.6152531510361035,0
30,12,0,CONST,11,JUNK-I5,-0.9208044679097873,0
30,13,11,JUNK-I5,9,DELAY,2.8550675984984895,0
30,14,0,CONST,6,ADD,-2.3493148594622637,1
30,15,13,JUNK-I7,13,JUNK-I7,2.76143681142613,0
30,16,1,RAND,8,CLAMP,-1.8738364818262276,1
30,17,8,CLAMP,13,JUNK-I7,2.261299478133488,0
30,18,1,RAND,14,ACTION_Y,1.9915158543656728,1
30,19,10,THRESH,17,MOVE_N,-2.8005005035554063,1
30,20,13,JUNK-I7,19,MOVE_E,-3.3956114383373515,0
30,21,12,JUNK-I6,18,MOVE_S,0.38575395977660454,0
30,22,10,THRESH,18,MOVE_S,2.1376384777367474,1
30,23,11,JUNK-I5,17,MOVE_N,-2.9704275643177587,0
30,24,1,RAND,20,MOVE_W,-1.3603930784020508,1
30,25,1,RAND,13,JUNK-I7,0.7856685079500717,0
30,26,3,SELF_ENERGY,11,JUNK-I5,-3.0717490157780696,0
30,27,9,DELAY,12,JUNK-I6,3.58958708456679,0
30,28,8,CLAMP,8,CLAMP,-2.5924863429670095,1
30,29,5,JUNK-S5,15,HARVEST,-3.0357371745963926,0
30,30,13,JUNK-I7,10,THRESH,-0.9090853602710044,0
30,31,7,MUL,15,HARVEST,1.4470656453138828,1
31,0,3,SELF_ENERGY,16,REPRODUCE,0.33094271675771353,1
31,1,11,JUNK-I5,15,HARVEST,-0.4231086153752251,0
31,2,9,DELAY,19,MOVE_E,-3.4739829706717122,1
31,3,3,SELF_ENERGY,6,ADD,-3.944700460829493,1
31,4,13,JUNK-I7,10,THRESH,-1.3407391582995087,0
31,5,6,ADD,10,THRESH,0.08252204962309641,1
31,6,7,MUL,9,DELAY,-2.944914090395825,1
31,7,12,JUNK-I6,10,THRESH,-3.762443922238838,0
31,8,11,JUNK-I5,8,CLAMP,3.826044495986816,0
31,9,2,LOCAL_RESOURCE,7,MUL,1.7788628803369244,1
31,10,6,ADD,14,ACTION_Y,1.1788689840388196,1
31,11,1,RAND,21,JUNK-A7,-2.975188451796014,0
31,12,8,CLAMP,20,MOVE_W,-3.8326364940336313,1
31,13,3,SELF_ENERGY,7,MUL,2.738975188451796,1
31,14,8,CLAMP,21,JUNK-A7,0.6676229132969146,0
31,15,2,LOCAL_RESOURCE,21,JUNK-A7,-0.10095522934659872,0
31,16,9,DELAY,7,MUL,0.6140324106570635,1
31,17,11,JUNK-I5,10,THRESH,0.9725638599810785,0
31,18,9,DELAY,10,THRESH,2.2873012482070374,1
31,19,12,JUNK-I6,9,DELAY,-0.9270302438428907,0
31,20,10,THRESH,12,JUNK-I6,1.1872920926541948,0
31,21,10,THRESH,13,JUNK-I7,1.9984740745262002,0
31,22,12,JUNK-I6,10,THRESH,2.4386730552079836,0
31,23,2,LOCAL_RESOURCE,19,MOVE_E,2.4134037293618578,1
31,24,12,JUNK-I6,15,HARVEST,-1.8292794579912717,0
31,25,3,SELF_ENERGY,11,JUNK-I5,1.955137791070284,0
31,26,0,CONST,19,MOVE_E,2.0492568742942594,1
31,27,1,RAND,6,ADD,3.1470686971648303,1
31,28,4,JUNK-S4,8,CLAMP,-0.445692312387463,0
31,29,4,JUNK-S4,18,MOVE_S,3.8768272957548753,0
31,30,1,RAND,13,JUNK-I7,3.3527634510330517,0
31,31,10,THRESH,6,ADD,3.066377758110294,1
32,0,6,ADD,18,MOVE_S,-0.5799737540818506,1
32,1,11,JUNK-I5,20,MOVE_W,-2.8750877407147435,0
32,2,2,LOCAL_RESOURCE,7,MUL,-2.866786706137272,1
32,3,13,JUNK-I7,19,MOVE_E,0.9260536515396588,0
32,4,1,RAND,21,JUNK-A7,0.18066957609790338,0
32,5,6,ADD,17,MOVE_N,-2.880092776268807,1
32,6,0,CONST,18,MOVE_S,-3.1895504623554185,1
32,7,0,CONST,16,REPRODUCE,1.2959379863887448,1
32,8,12,JUNK-I6,21,JUNK-A7,-3.416241950743126,0
32,9,10,THRESH,17,MOVE_N,2.2616657002472,1
32,10,6,ADD,16,REPRODUCE,2.0161748100222785,1
32,11,6,ADD,15,HARVEST,2.39143040253914,1
32,12,10,THRESH,18,MOVE_S,-2.2351756340220343,1
32,13,0,CONST,7,MUL,-1.4509720145268106,1
32,14,2,LOCAL_RESOURCE,7,MUL,-1.5464339121677297,1
32,15,0,CONST,18,MOVE_S,0.7591784417249061,1
32,16,3,SELF_ENERGY,19,MOVE_E,-0.20923490096743674,1
32,17,4,JUNK-S4,10,THRESH,1.890560625019074,0
32,18,4,JUNK-S4,14,ACTION_Y,1.8888515884884183,0
32,19,13,JUNK-I7,21,JUNK-A7,0.2513504440443129,0
32,20,4,JUNK-S4,18,MOVE_S,2.9827570421460616,0
32,21,8,CLAMP,10,THRESH,-2.3001190221869563,1
32,22,13,JUNK-I7,11,JUNK-I5,0.520767845698416,0
32,23,7,MUL,10,THRESH,3.9011200292977692,1
32,24,1,RAND,10,THRESH,-1.0165105136265145,1
32,25,3,SELF_ENERGY,10,THRESH,-0.8662373729667043,1
32,26,10,THRESH,10,THRESH,-3.557725760673849,1
32,27,3,SELF_ENERGY,21,JUNK-A7,-2.337229529709769,0
32,28,0,CONST,21,JUNK-A7,-0.14014099551377912,0
32,29,0,CONST,21,JUNK-A7,3.7134922330393385,0
32,30,5,JUNK-S5,6,ADD,-2.699056978057192,0
32,31,10,THRESH,14,ACTION_Y,1.3083895382549515,1
33,0,9,DELAY,17,MOVE_N,-0.24256111331522567,1
33,1,3,SELF_ENERGY,16,REPRODUCE,-2.7774285103915526,1
33,2,0,CONST,17,MOVE_N,3.3361613818781093,1
33,3,10,THRESH,20,MOVE_W,-2.696981719412824,1
33,4,5,JUNK-S5,7,MUL,-2.814050721762749,0
33,5,6,ADD,11,JUNK-I5,1.2903225806451613,0
33,6,4,JUNK-S4,7,MUL,-3.7596362193670463,0
33,7,0,CONST,8,CLAMP,1.456099124118778,1
33,8,3,SELF_ENERGY,7,MUL,-2.6372875148777735,1
33,9,3,SELF_ENERGY,15,HARVEST,1.9086275826288643,1
33,10,4,JUNK-S4,21,JUNK-A7,1.5459456160161138,0
33,11,9,DELAY,16,REPRODUCE,-0.6288033692434462,1
33,12,11,JUNK-I5,8,CLAMP,-2.0359508041627246,0
33,13,4,JUNK-S4,8,CLAMP,-0.4859767448957793,0
33,14,0,CONST,18,MOVE_S,-3.0162053285317545,1
33,15,13,JUNK-I7,18,MOVE_S,2.2854701376384776,0
33,16,3,SELF_ENERGY,6,ADD,-3.390850550859096,1
33,17,1,RAND,11,JUNK-I5,1.641041291543321,0
33,18,4,JUNK-S4,15,HARVEST,-1.098910489211707,0
33,19,1,RAND,17,MOVE_N,-2.748741111484115,1
33,20,4,JUNK-S4,20,MOVE_W,-3.084566789757988,0
33,21,2,LOCAL_RESOURCE,9,DELAY,-0.4301889095736564,1
33,22,4,JUNK-S4,6,ADD,1.8894619586779382,0
33,23,0,CONST,8,CLAMP,3.942258980071413,1
33,24,4,JUNK-S4,19,MOVE_E,-0.8814966277047029,0
33,25,13,JUNK-I7,10,THRESH,2.162907803582873,0
33,26,3,SELF_ENERGY,6,ADD,1.6724143192846461,1
33,27,1,RAND,8,CLAMP,1.8877529221472824,1
33,28,3,SELF_ENERGY,18,MOVE_S,-1.8109683523056734,1
33,29,1,RAND,11,JUNK-I5,-1.3744315927610096,0
33,30,1,RAND,20,MOVE_W,-0.9700003051850947,1
33,31,9,DELAY,7,MUL,2.492629779961547,1
34,0,4,JUNK-S4,13,JUNK-I7,1.8298898281807916,0
34,1,10,THRESH,10,THRESH,3.3687551499984743,1
34,2,0,CONST,8,CLAMP,2.007629627368999,1
34,3,0,CONST,21,JUNK-A7,-0.6123233741264077,0
34,4,6,ADD,15,HARVEST,-2.0728171636097295,1
34,5,11,JUNK-I5,9,DELAY,3.4953459273049106,0
34,6,4,JUNK-S4,15,HARVEST,0.5193029572435682,0
34,7,10,THRESH,21,JUNK-A7,2.768639179662465,0
34,8,10,THRESH,14,ACTION_Y,1.804620502334666,1
34,9,0,CONST,11,JUNK-I5,-2.3430890835291605,0
34,10,0,CONST,12,JUNK-I6,-2.283516953032014,0
34,11,6,ADD,12,JUNK-I6,3.8005310220648822,0
34,12,3,SELF_ENERGY,13,JUNK-I7,-1.4838099307229835,0
34,13,1,RAND,17,MOVE_N,-3.1801507614368116,1
34,14,8,CLAMP,7,MUL,-2.7121189001129187,1
34,15,5,JUNK-S5,8,CLAMP,3.717398602252266,0
34,16,4,JUNK-S4,11,JUNK-I5,-2.162541581469161,0
34,17,4,JUNK-S4,21,JUNK-A7,-2.4411145359660633,0
34,18,3,SELF_ENERGY,10,THRESH,3.0048524430066834,1
34,19,12,JUNK-I6,10,THRESH,-0.3422956022827845,0
34,20,2,LOCAL_RESOURCE,20,MOVE_W,2.0055543687246313,1
34,21,8,CLAMP,18,MOVE_S,-2.4848170415356914,1
34,22,2,LOCAL_RESOURCE,15,HARVEST,-0.9734183782464064,1
34,23,13,JUNK-I7,19,MOVE_E,2.488601336710715,0
34,24,5,JUNK-S5,17,MOVE_N,3.575060274056215,0
34,25,2,LOCAL_RESOURCE,21,JUNK-A7,-3.8637653736991484,0
34,26,2,LOCAL_RESOURCE,14,ACTION_Y,3.4321115756706444,1
34,27,6,ADD,13,JUNK-I7,3.269997253334147,0
34,28,0,CONST,20,MOVE_W,3.8365428632465592,1
34,29,2,LOCAL_RESOURCE,7,MUL,-3.7130039368877226,1
34,30,1,RAND,6,ADD,-0.30408642841883604,1
34,31,5,JUNK-S5,16,REPRODUCE,-0.19531846064638203,0
35,0,13,JUNK-I7,6,ADD,-2.1917172765282142,0
35,1,13,JUNK-I7,10,THRESH,-0.09497360148930326,0
35,2,2,LOCAL_RESOURCE,19,MOVE_E,2.698934904019288,1
35,3,13,JUNK-I7,18,MOVE_S,0.41871395001068146,0
35,4,5,JUNK-S5,12,JUNK-I6,1.151158177434614,0
35,5,12,JUNK-I6,18,MOVE_S,-1.0072328867458114,0
35,6,13,JUNK-I7,14,ACTION_Y,-0.8331553086947233,0
35,7,1,RAND,9,DELAY,1.8839686269722586,1
35,8,1,RAND,11,JUNK-I5,2.555009613330485,0
35,9,11,JUNK-I5,11,JUNK-I5,1.2551652577288126,0
35,10,13,JUNK-I7,9,DELAY,-2.5180211798455763,0
35,11,10,THRESH,17,MOVE_N,-3.552354503006073,1
35,12,4,JUNK-S4,18,MOVE_S,-2.0726950895718255,0
35,13,7,MUL,10,THRESH,-1.0711996826075014,1
35,14,6,ADD,7,MUL,2.8627582628864405,1
35,15,2,LOCAL_RESOURCE,9,DELAY,1.7889950254829554,1
35,16,2,LOCAL_RESOURCE,6,ADD,0.8316904202398755,1
35,17,0,CONST,12,JUNK-I6,2.12762840662862,0
35,18,2,LOCAL_RESOURCE,18,MOVE_S,-1.4587847529526659,1
35,19,11,JUNK-I5,6,ADD,0.6624958037049471,0
35,20,3,SELF_ENERGY,18,MOVE_S,-2.9068269905697806,1
35,21,3,SELF_ENERGY,21,JUNK-A7,-3.7158116397595142,0
35,22,1,RAND,8,CLAMP,-1.1887569811090426,1
35,23,12,JUNK-I6,14,ACTION_Y,1.262245551927244,0
35,24,2,LOCAL_RESOURCE,12,JUNK-I6,-1.5052949613940856,0
35,25,13,JUNK-I7,8,CLAMP,0.39930417798394724,0
35,26,4,JUNK-S4,6,ADD,3.475692007202368,0
35,27,11,JUNK-I5,12,JUNK-I6,-1.0628986480300302,0
35,28,4,JUNK-S4,7,MUL,2.4726096377452924,0
35,29,8,CLAMP,12,JUNK-I6,2.162663655507065,0
35,30,13,JUNK-I7,6,ADD,1.5063936277352215,0
35,31,2,LOCAL_RESOURCE,7,MUL,-1.0698568681905576,1
36,0,0,CONST,14,ACTION_Y,-0.16272469252601704,1
36,1,7,MUL,14,ACTION_Y,0.8928495132297739,1
36,2,3,SELF_ENERGY,18,MOVE_S,1.346354564043092,1
36,3,12,JUNK-I6,15,HARVEST,0.576921903134251,0
36,4,12,JUNK-I6,9,DELAY,2.4966582232123784,0
36,5,9,DELAY,18,MOVE_S,1.5250709555345316,1
36,6,5,JUNK-S5,12,JUNK-I6,-3.217871639149144,0
36,7,6,ADD,12,JUNK-I6,-0.31336405529953915,0
36,8,2,LOCAL_RESOURCE,16,REPRODUCE,0.4326303903317362,1
36,9,0,CONST,7,MUL,2.5031281472212896,1
36,10,9,DELAY,21,JUNK-A7,-2.857631153294473,0
36,11,8,CLAMP,20,MOVE_W,-2.15363017670217,1
36,12,12,JUNK-I6,16,REPRODUCE,1.228553117465743,0
36,13,6,ADD,10,THRESH,0.4715720084231086,1
36,14,12,JUNK-I6,6,ADD,-2.2964568010498367,0
36,15,13,JUNK-I7,14,ACTION_Y,0.10742515335551012,0
36,16,3,SELF_ENERGY,8,CLAMP,-0.49122592852565083,1
36,17,8,CLAMP,18,MOVE_S,2.2970671712393567,1
36,18,2,LOCAL_RESOURCE,17,MOVE_N,2.1377605517746514,1
36,19,4,JUNK-S4,14,ACTION_Y,-3.1136204107791374,0
36,20,4,JUNK-S4,18,MOVE_S,-0.14209418012024294,0
36,21,9,DELAY,10,THRESH,0.13830988494521929,1
36,22,0,CONST,21,JUNK-A7,-3.784051026947844,0
36,23,4,JUNK-S4,20,MOVE_W,-2.616534928434095,0
36,24,9,DELAY,7,MUL,0.1997131260109256,1
36,25,4,JUNK-S4,18,MOVE_S,-3.4210028382213813,0
36,26,11,JUNK-I5,10,THRESH,1.6548356578264718,0
36,27,0,CONST,11,JUNK-I5,-0.03637806329538865,0
36,28,7,MUL,9,DELAY,1.8289132358775597,1
36,29,8,CLAMP,8,CLAMP,0.22156437879573962,1
36,30,7,MUL,8,CLAMP,-2.02447584459975,1
36,31,12,JUNK-I6,15,HARVEST,-2.5039826654866175,0
37,0,1,RAND,14,ACTION_Y,-3.447737052522355,1
37,1,1,RAND,16,REPRODUCE,3.4377269814142277,1
37,2,1,RAND,16,REPRODUCE,-3.724967192602313,1
37,3,11,JUNK-I5,15,HARVEST,1.6075930051576282,0
37,4,5,JUNK-S5,10,THRESH,2.860316782128361,0
37,5,2,LOCAL_RESOURCE,17,MOVE_N,2.121036408581805,1
37,6,4,JUNK-S4,8,CLAMP,2.2155217139194923,0
37,7,2,LOCAL_RESOURCE,17,MOVE_N,-1.4611041596728416,1
37,8,9,DELAY,8,CLAMP,-2.1054109317300944,1
37,9,0,CONST,13,JUNK-I7,-1.346964934232612,0
37,10,4,JUNK-S4,10,THRESH,3.4516434217352825,0
37,11,7,MUL,14,ACTION_Y,-0.8170415356913968,1
37,12,7,MUL,9,DELAY,2.3207495345927307,1
37,13,0,CONST,6,ADD,3.7405926694540237,1
37,14,12,JUNK-I6,10,THRESH,0.0028077028717917417,0
37,15,0,CONST,10,THRESH,-1.0784020508438368,1
37,16,1,RAND,18,MOVE_S,-0.42213202307199316,1
37,17,2,LOCAL_RESOURCE,12,JUNK-I6,-1.4736777855769525,0
37,18,1,RAND,16,REPRODUCE,-3.161351359599597,1
37,19,0,CONST,10,THRESH,3.5816522721030304,1
37,20,3,SELF_ENERGY,20,MOVE_W,3.2784203619495225,1
37,21,11,JUNK-I5,9,DELAY,1.901058992278817,0
37,22,12,JUNK-I6,12,JUNK-I6,2.699179052095096,0
37,23,7,MUL,16,REPRODUCE,3.1025116733298748,1
37,24,11,JUNK-I5,7,MUL,1.6224860377819148,0
37,25,6,ADD,8,CLAMP,-0.09704886013367107,1
37,26,2,LOCAL_RESOURCE,19,MOVE_E,-3.5814081240272224,1
37,27,7,MUL,18,MOVE_S,-2.9277016510513625,1
37,28,6,ADD,14,ACTION_Y,0.7182836390270699,1
37,29,5,JUNK-S5,18,MOVE_S,1.0937833796197394,0
37,30,12,JUNK-I6,8,CLAMP,-3.042817468794824,0
37,31,0,CONST,18,MOVE_S,-3.025727103488266,1
38,0,5,JUNK-S5,19,MOVE_E,1.73711355937376,0
38,1,6,ADD,7,MUL,-1.0921964171269876,1
38,2,13,JUNK-I7,10,THRESH,3.2083498641926327,0
38,3,1,RAND,8,CLAMP,0.7641834772789697,1
38,4,3,SELF_ENERGY,19,MOVE_E,3.577990050965911,1
38,5,1,RAND,10,THRESH,-3.348246711630604,1
38,6,13,JUNK-I7,20,MOVE_W,1.8098696859645376,0
38,7,11,JUNK-I5,18,MOVE_S,1.6365245521408733,0
38,8,7,MUL,12,JUNK-I6,-1.5196996978667563,0
38,9,2,LOCAL_RESOURCE,8,CLAMP,0.14709921567430648,1
38,10,4,JUNK-S4,9,DELAY,-2.5666066469313638,0
38,11,4,JUNK-S4,7,MUL,0.33069856868190556,0
38,12,13,JUNK-I7,20,MOVE_W,-3.7006744590594196,0
38,13,7,MUL,18,MOVE_S,-3.4407788323618274,1
38,14,11,JUNK-I5,14,ACTION_Y,-0.8976104007080294,0
38,15,11,JUNK-I5,19,MOVE_E,-1.510666219061861,0
38,16,9,DELAY,13,JUNK-I7,2.880947294534135,0
38,17,4,JUNK-S4,8,CLAMP,3.295632801293985,0
38,18,9,DELAY,19,MOVE_E,1.8740806299020356,1
38,19,1,RAND,6,ADD,-0.6760460219122898,1
38,20,9,DELAY,21,JUNK-A7,1.2132938627277443,0
38,21,8,CLAMP,13,JUNK-I7,-2.6785485396893214,0
38,22,11,JUNK-I5,9,DELAY,3.7530442213202306,0
38,23,13,JUNK-I7,16,REPRODUCE,1.1755729850154117,0
38,24,7,MUL,18,MOVE_S,1.3562425611133153,1
38,25,0,CONST,14,ACTION_Y,2.257881405072176,1
38,26,13,JUNK-I7,16,REPRODUCE,-0.18225653859065524,0
38,27,3,SELF_ENERGY,9,DELAY,-2.726157414471877,1
38,28,6,ADD,6,ADD,-1.2356334116641743,1
38,29,8,CLAMP,7,MUL,3.359233375041963,1
38,30,3,SELF_ENERGY,19,MOVE_E,-3.546006653035066,1
38,31,1,RAND,11,JUNK-I5,1.9491561632129886,0
39,0,10,THRESH,10,THRESH,3.6876125370036927,1
39,1,2,LOCAL_RESOURCE,17,MOVE_N,-2.1803643910031436,1
39,2,0,CONST,8,CLAMP,-3.795281838435011,1
39,3,0,CONST,18,MOVE_S,-2.9699392681661427,1
39,4,7,MUL,19,MOVE_E,-0.12475966673787653,1
39,5,0,CONST,18,MOVE_S,1.2684713278603472,1
39,6,12,JUNK-I6,14,ACTION_Y,-1.2356334116641743,0
39,7,12,JUNK-I6,8,CLAMP,-1.1925412762840664,0
39,8,7,MUL,14,ACTION_Y,0.5158848841822565,1
39,9,11,JUNK-I5,8,CLAMP,2.8969389934995573,0
39,10,11,JUNK-I5,15,HARVEST,-2.0476699118015076,0
39,11,6,ADD,13,JUNK-I7,3.1885738700521866,0
39,12,5,JUNK-S5,18,MOVE_S,3.7875911740470594,0
39,13,0,CONST,14,ACTION_Y,3.9512924588763085,1
39,14,5,JUNK-S5,18,MOVE_S,1.141514328440199,0
39,15,2,LOCAL_RESOURCE,11,JUNK-I5,1.1023285622730186,0
39,16,8,CLAMP,17,MOVE_N,1.966856898709067,1
39,17,0,CONST,15,HARVEST,-0.4554582354197821,1
39,18,11,JUNK-I5,17,MOVE_N,1.0718100527970214,0
39,19,9,DELAY,21,JUNK-A7,-0.0061037018951994385,0
39,20,7,MUL,16,REPRODUCE,3.2344737083040864,1
39,21,8,CLAMP,7,MUL,1.8828699606311228,1
39,22,7,MUL,16,REPRODUCE,-2.577105014191107,1
39,23,9,DELAY,16,REPRODUCE,1.4412060914944913,1
39,24,3,SELF_ENERGY,21,JUNK-A7,-3.1475569933164462,0
39,25,11,JUNK-I5,17,MOVE_N,-1.4382763145847957,0
